order_id,product_id,product_name,order_date,shipped_date,remittance_date,remittance_days,destination_pincode,courier_partner,cost_price,selling_price,quantity,payment_method,rto_status
ORD-16289,SKU-1051,Cultivate Wireless Supply-Chains,2027-07-27 09:07:20,2027-07-27 17:38:26,2027-08-09 17:38:26,13.0,110037,Ekart Logistics,3669.65,8422.16,2,COD,False
ORD-16295,SKU-1096,Target Bricks-And-Clicks Initiatives,2027-07-27 17:49:06,2027-07-28 15:30:58,,,110037,Blue Dart,958.01,2328.45,1,COD,True
ORD-16299,SKU-1283,Morph B2C Web Services,2027-07-28 00:02:25,2027-07-28 21:10:45,2027-08-07 21:10:45,10.0,411057,Delhivery,2915.21,6549.0,3,COD,False
ORD-16305,SKU-1230,Unleash Interactive Interfaces,2027-07-28 06:05:21,2027-07-29 03:34:50,2027-08-13 03:34:50,15.0,560034,Ekart Logistics,1229.46,3474.78,2,COD,False
ORD-16306,SKU-1309,Mesh Leading-Edge Supply-Chains,2027-07-28 08:53:42,2027-07-29 03:19:47,,,560034,Blue Dart,555.83,1359.28,2,COD,True
ORD-16307,SKU-1019,Desk Organizer Tray,2027-07-28 11:50:28,2027-07-28 20:19:33,2027-08-11 20:19:33,14.0,400076,Shiprocket,350.0,899.0,2,COD,False
ORD-16308,SKU-1293,Utilize Front-End Bandwidth,2027-07-28 13:54:00,2027-07-29 01:02:09,,,411057,Ekart Logistics,494.5,1443.37,2,COD,True
ORD-16309,SKU-1242,Target E-Business Communities,2027-07-28 14:29:43,2027-07-29 04:10:15,2027-08-09 04:10:15,11.0,560068,Delhivery,4183.1,10845.1,3,COD,False
ORD-16312,SKU-1052,Seize Compelling Deliverables,2027-07-28 18:06:03,2027-07-29 14:35:22,2027-08-12 14:35:22,14.0,400076,Delhivery,546.53,1441.4,3,COD,False
ORD-16313,SKU-1076,Whiteboard Web-Enabled Markets,2027-07-28 20:20:04,2027-07-29 16:52:59,2027-08-12 16:52:59,14.0,110037,Delhivery,2824.62,5317.43,3,COD,False
ORD-16314,SKU-1462,Morph Compelling Info-Mediaries,2027-07-28 21:12:09,2027-07-29 18:35:44,2027-08-13 18:35:44,15.0,110037,Ekart Logistics,4919.05,11180.42,2,COD,False
ORD-16319,SKU-1146,Embrace Bleeding-Edge Web-Readiness,2027-07-29 05:15:44,2027-07-29 10:59:29,2027-08-06 10:59:29,8.0,560034,Delhivery,329.0,524.69,2,COD,False
ORD-16321,SKU-1194,Redefine Intuitive Niches,2027-07-29 09:42:22,2027-07-29 13:55:37,2027-08-10 13:55:37,12.0,400076,Delhivery,4281.2,7448.1,2,COD,False
ORD-16322,SKU-1390,Productize Compelling Markets,2027-07-29 11:35:34,2027-07-29 16:44:35,2027-08-11 16:44:35,13.0,411057,Shiprocket,4391.08,7861.43,3,COD,False
ORD-16323,SKU-1209,Repurpose Real-Time Systems,2027-07-29 12:25:43,2027-07-30 04:01:09,2027-08-14 04:01:09,15.0,110037,Ekart Logistics,3328.96,9687.12,1,COD,False
ORD-16324,SKU-1470,Implement Bleeding-Edge Deliverables,2027-07-29 12:51:22,2027-07-30 11:52:37,2027-08-13 11:52:37,14.0,411057,Ekart Logistics,1283.17,3302.15,1,COD,False
ORD-16325,SKU-1483,Facilitate Scalable Convergence,2027-07-29 13:45:59,2027-07-29 22:50:07,2027-08-13 22:50:07,15.0,400076,Ekart Logistics,1002.54,1873.23,1,COD,False
ORD-16326,SKU-1381,E-Enable B2C Architectures,2027-07-29 14:57:10,2027-07-30 01:45:04,2027-08-14 01:45:04,15.0,110037,Delhivery,383.98,1021.62,1,COD,False
ORD-16327,SKU-1340,Brand Dot-Com Markets,2027-07-29 15:47:01,2027-07-29 20:39:57,2027-08-12 20:39:57,14.0,110001,Ekart Logistics,384.21,624.77,3,COD,False
ORD-16332,SKU-1214,Incentivize Synergistic Experiences,2027-07-30 01:41:02,2027-07-30 08:34:54,2027-08-09 08:34:54,10.0,560034,Shiprocket,1562.43,4445.78,3,COD,False
ORD-16335,SKU-1475,Strategize Scalable Synergies,2027-07-30 06:24:26,2027-07-30 20:29:10,2027-08-14 20:29:10,15.0,110001,Shiprocket,4167.17,8680.36,2,COD,False
ORD-16336,SKU-1505,Whiteboard Ubiquitous Markets,2027-07-30 07:45:09,2027-07-31 01:20:47,,,411057,Blue Dart,3909.73,6925.62,3,COD,True
ORD-16337,SKU-1366,Generate Efficient Functionalities,2027-07-30 10:13:36,2027-07-30 21:52:04,2027-08-08 21:52:04,9.0,110001,Delhivery,3217.43,7187.85,3,COD,False
ORD-16339,SKU-1038,Embrace Real-Time Supply-Chains,2027-07-30 13:40:29,2027-07-31 07:56:41,2027-08-10 07:56:41,10.0,400076,Blue Dart,1499.78,2600.24,2,COD,False
ORD-16340,SKU-1280,Integrate Compelling Systems,2027-07-30 15:13:19,2027-07-30 21:31:47,2027-08-10 21:31:47,11.0,411057,Shiprocket,3151.4,6746.59,2,COD,False
ORD-16343,SKU-1230,Unleash Interactive Interfaces,2027-07-30 19:28:42,2027-07-31 00:18:41,2027-08-12 00:18:41,12.0,400076,Ekart Logistics,1229.46,3474.78,2,COD,False
ORD-16344,SKU-1477,Transform World-Class Action-Items,2027-07-30 21:40:22,2027-07-31 12:33:36,2027-08-14 12:33:36,14.0,560068,Blue Dart,3941.2,7331.33,2,COD,False
ORD-16347,SKU-1363,Leverage Clicks-And-Mortar Niches,2027-07-31 02:03:39,2027-07-31 09:22:54,2027-08-15 09:22:54,15.0,110037,Blue Dart,614.25,1654.23,3,COD,False
ORD-16349,SKU-1219,Aggregate Distributed Channels,2027-07-31 05:56:22,2027-07-31 11:12:05,2027-08-12 11:12:05,12.0,560034,Delhivery,3297.74,8864.96,1,COD,False
ORD-16350,SKU-1479,Innovate 24/365 E-Tailers,2027-07-31 07:21:05,2027-07-31 22:51:18,2027-08-11 22:51:18,11.0,560068,Blue Dart,2302.37,4558.32,3,COD,False
ORD-16354,SKU-1108,Orchestrate Viral E-Services,2027-07-31 12:21:52,2027-08-01 09:39:36,2027-08-12 09:39:36,11.0,110037,Delhivery,4996.44,11608.75,3,COD,False
ORD-16356,SKU-1109,Syndicate Sticky Users,2027-07-31 13:55:06,2027-07-31 19:13:50,2027-08-09 19:13:50,9.0,400076,Shiprocket,4822.33,9621.12,3,COD,False
ORD-16358,SKU-1074,Optimize Viral Info-Mediaries,2027-07-31 16:44:32,2027-08-01 10:14:31,2027-08-14 10:14:31,13.0,110037,Blue Dart,3446.84,8330.2,1,COD,False
ORD-16359,SKU-1317,Re-Intermediate Dynamic Action-Items,2027-07-31 17:40:13,2027-08-01 08:09:33,,,560034,Delhivery,4065.78,9912.19,1,COD,True
ORD-16362,SKU-1362,Monetize End-To-End Markets,2027-07-31 23:25:13,2027-08-01 16:50:39,2027-08-11 16:50:39,10.0,560034,Ekart Logistics,4508.47,7022.05,3,COD,False
ORD-16363,SKU-1226,Extend Innovative Action-Items,2027-07-31 23:55:13,2027-08-01 05:17:13,2027-08-11 05:17:13,10.0,560034,Shiprocket,3815.85,9804.65,2,COD,False
ORD-16367,SKU-1120,Reinvent Holistic Niches,2027-08-01 02:15:15,2027-08-01 09:19:00,2027-08-09 09:19:00,8.0,400076,Delhivery,2916.64,6591.81,3,COD,False
ORD-16368,SKU-1399,Harness Interactive Communities,2027-08-01 03:52:42,2027-08-01 23:13:32,2027-08-15 23:13:32,14.0,560068,Delhivery,2019.85,4693.51,2,COD,False
ORD-16371,SKU-1288,Monetize Web-Enabled Architectures,2027-08-01 06:52:53,2027-08-02 01:37:05,2027-08-15 01:37:05,13.0,110037,Blue Dart,2248.94,5243.51,2,COD,False
ORD-16374,SKU-1384,Visualize Distributed Markets,2027-08-01 11:15:18,2027-08-02 01:10:40,2027-08-11 01:10:40,9.0,411057,Shiprocket,2116.8,3434.44,3,COD,False
ORD-16379,SKU-1326,Target Wireless E-Markets,2027-08-01 18:32:14,2027-08-02 10:06:50,2027-08-10 10:06:50,8.0,400076,Ekart Logistics,2886.44,7765.65,3,COD,False
ORD-16380,SKU-1401,Productize Turn-Key Relationships,2027-08-01 21:04:58,2027-08-02 14:44:35,,,110037,Shiprocket,685.06,1283.67,3,COD,True
ORD-16382,SKU-1313,Streamline Wireless Communities,2027-08-01 22:43:29,2027-08-02 15:22:15,2027-08-11 15:22:15,9.0,560034,Blue Dart,2286.77,6084.02,3,COD,False
ORD-16383,SKU-1488,E-Enable Viral Vortals,2027-08-02 00:29:15,2027-08-02 13:32:46,2027-08-14 13:32:46,12.0,411057,Delhivery,2328.92,5137.34,2,COD,False
ORD-16385,SKU-1518,Target Efficient Content,2027-08-02 02:18:30,2027-08-02 19:00:27,2027-08-16 19:00:27,14.0,560068,Delhivery,4473.23,11093.3,1,COD,False
ORD-16386,SKU-1486,Optimize Cross-Media Interfaces,2027-08-02 03:45:44,2027-08-02 20:52:29,2027-08-13 20:52:29,11.0,560034,Ekart Logistics,4462.06,8417.62,2,COD,False
ORD-16388,SKU-1035,Redefine Scalable Markets,2027-08-02 06:38:48,2027-08-02 11:05:57,2027-08-14 11:05:57,12.0,400076,Delhivery,2890.97,5991.2,2,COD,False
ORD-16391,SKU-1152,Strategize Real-Time Schemas,2027-08-02 12:58:17,2027-08-02 19:02:36,2027-08-12 19:02:36,10.0,110037,Blue Dart,2299.02,5386.03,2,COD,False
ORD-16392,SKU-1424,Target B2B Markets,2027-08-02 13:42:00,2027-08-02 19:25:55,2027-08-10 19:25:55,8.0,411057,Delhivery,2182.38,6178.88,1,COD,False
ORD-16393,SKU-1320,Reinvent Collaborative Users,2027-08-02 16:21:42,2027-08-03 07:02:15,2027-08-10 07:02:15,7.0,110001,Ekart Logistics,369.25,632.64,3,COD,False
ORD-16395,SKU-1452,Architect Compelling Synergies,2027-08-02 20:43:17,2027-08-03 12:36:17,2027-08-10 12:36:17,7.0,560034,Ekart Logistics,3937.83,9859.99,2,COD,False
ORD-16399,SKU-1306,Utilize Cutting-Edge Platforms,2027-08-03 01:03:28,2027-08-03 23:01:30,2027-08-18 23:01:30,15.0,560068,Shiprocket,2657.15,6212.51,3,COD,False
ORD-16400,SKU-1039,Engage Strategic Architectures,2027-08-03 02:20:24,2027-08-03 14:32:05,2027-08-13 14:32:05,10.0,411057,Delhivery,4841.42,8830.51,1,COD,False
ORD-16401,SKU-1418,Redefine Leading-Edge Applications,2027-08-03 03:01:42,2027-08-03 19:13:27,2027-08-11 19:13:27,8.0,110001,Delhivery,1507.26,4159.41,3,COD,False
ORD-16403,SKU-1359,Empower Magnetic E-Commerce,2027-08-03 05:12:03,2027-08-04 03:05:08,2027-08-18 03:05:08,14.0,560034,Delhivery,2241.61,5821.49,2,COD,False
ORD-16407,SKU-1150,Expedite World-Class Experiences,2027-08-03 08:22:07,2027-08-03 21:11:24,2027-08-10 21:11:24,7.0,560034,Delhivery,4274.26,8273.37,3,COD,False
ORD-16408,SKU-1159,Strategize World-Class Content,2027-08-03 10:39:49,2027-08-03 20:55:20,2027-08-14 20:55:20,11.0,411057,Shiprocket,1808.49,3392.89,3,COD,False
ORD-16409,SKU-1300,Synergize Magnetic Portals,2027-08-03 13:00:24,2027-08-04 08:52:43,2027-08-15 08:52:43,11.0,400076,Blue Dart,2230.64,6371.72,1,COD,False
ORD-16410,SKU-1360,Maximize World-Class Action-Items,2027-08-03 15:41:18,2027-08-03 22:37:43,2027-08-17 22:37:43,14.0,411057,Ekart Logistics,3654.08,7033.48,2,COD,False
ORD-16411,SKU-1027,Optimize Seamless Info-Mediaries,2027-08-03 17:51:24,2027-08-04 02:52:56,2027-08-12 02:52:56,8.0,411057,Delhivery,1100.87,2706.54,1,COD,False
ORD-16412,SKU-1258,Aggregate Mission-Critical Bandwidth,2027-08-03 20:15:23,2027-08-04 07:22:06,2027-08-14 07:22:06,10.0,400076,Ekart Logistics,2082.35,3267.79,3,COD,False
ORD-16415,SKU-1429,Implement B2C Vortals,2027-08-04 00:17:26,2027-08-04 22:55:42,2027-08-13 22:55:42,9.0,560068,Shiprocket,1756.78,3754.96,3,COD,False
ORD-16417,SKU-1064,Strategize Granular Technologies,2027-08-04 02:58:11,2027-08-04 19:54:21,2027-08-14 19:54:21,10.0,560034,Blue Dart,4684.98,9171.9,2,COD,False
ORD-16418,SKU-1024,Aggregate Viral Users,2027-08-04 03:15:09,2027-08-05 00:26:15,2027-08-18 00:26:15,13.0,560068,Shiprocket,3925.84,7010.73,3,COD,False
ORD-16421,SKU-1326,Target Wireless E-Markets,2027-08-04 08:55:12,2027-08-05 02:51:21,2027-08-12 02:51:21,7.0,400076,Blue Dart,2886.44,7765.65,3,COD,False
ORD-16424,SKU-1300,Synergize Magnetic Portals,2027-08-04 14:49:26,2027-08-04 21:22:59,2027-08-11 21:22:59,7.0,400076,Shiprocket,2230.64,6371.72,3,COD,False
ORD-16429,SKU-1148,Evolve Back-End Methodologies,2027-08-04 22:38:53,2027-08-05 07:11:06,2027-08-12 07:11:06,7.0,400076,Blue Dart,3421.04,7613.83,2,COD,False
ORD-16434,SKU-1385,Morph 24/365 E-Commerce,2027-08-05 06:07:30,2027-08-05 20:58:12,2027-08-16 20:58:12,11.0,400076,Shiprocket,4021.01,11755.5,3,COD,False
ORD-16435,SKU-1406,Re-Intermediate Rich Content,2027-08-05 07:25:22,2027-08-05 20:34:27,2027-08-13 20:34:27,8.0,411057,Shiprocket,4948.59,13737.28,3,COD,False
ORD-16437,SKU-1003,Handmade Leather Wallet,2027-08-05 10:46:09,2027-08-06 07:50:09,2027-08-20 07:50:09,14.0,400076,Shiprocket,450.0,1199.0,3,COD,False
ORD-16438,SKU-1076,Whiteboard Web-Enabled Markets,2027-08-05 11:14:51,2027-08-05 21:49:19,2027-08-14 21:49:19,9.0,411057,Blue Dart,2824.62,5317.43,2,COD,False
ORD-16439,SKU-1141,Aggregate Value-Added Convergence,2027-08-05 12:22:37,2027-08-05 23:27:06,2027-08-13 23:27:06,8.0,560068,Blue Dart,1231.92,1993.01,2,COD,False
ORD-16440,SKU-1260,Optimize Bricks-And-Clicks Roi,2027-08-05 14:27:58,2027-08-06 06:30:21,2027-08-14 06:30:21,8.0,110001,Blue Dart,3895.14,6008.79,2,COD,False
ORD-16442,SKU-1440,Embrace Granular Web Services,2027-08-05 18:14:23,2027-08-06 04:40:07,2027-08-20 04:40:07,14.0,400076,Delhivery,3663.06,7217.71,3,COD,False
ORD-16443,SKU-1169,Extend Virtual Functionalities,2027-08-05 19:03:32,2027-08-06 10:21:24,2027-08-19 10:21:24,13.0,110037,Delhivery,4565.5,10386.13,3,COD,False
ORD-16444,SKU-1160,Visualize Innovative E-Tailers,2027-08-05 21:17:59,2027-08-06 11:46:00,2027-08-18 11:46:00,12.0,110001,Shiprocket,1937.53,3577.25,1,COD,False
ORD-16446,SKU-1508,Reinvent Innovative Solutions,2027-08-05 22:04:03,2027-08-06 14:19:26,2027-08-15 14:19:26,9.0,110037,Blue Dart,3461.12,8289.3,1,COD,False
ORD-16447,SKU-1388,Scale Holistic Web-Readiness,2027-08-05 23:54:49,2027-08-06 07:38:52,2027-08-15 07:38:52,9.0,110037,Ekart Logistics,2176.62,4023.96,2,COD,False
ORD-16448,SKU-1172,Monetize B2B Info-Mediaries,2027-08-06 02:21:08,2027-08-07 00:25:39,2027-08-14 00:25:39,7.0,110001,Shiprocket,3914.16,7095.5,3,COD,False
ORD-16449,SKU-1511,Productize Value-Added Roi,2027-08-06 03:10:07,2027-08-06 11:12:06,2027-08-17 11:12:06,11.0,400076,Shiprocket,1919.7,3304.41,2,COD,False
ORD-16452,SKU-1509,Brand Dot-Com Methodologies,2027-08-06 09:35:01,2027-08-07 04:33:41,2027-08-22 04:33:41,15.0,411057,Blue Dart,4941.65,7490.84,1,COD,False
ORD-16454,SKU-1275,Synergize Cross-Media E-Services,2027-08-06 12:05:49,2027-08-06 21:35:32,2027-08-16 21:35:32,10.0,110037,Shiprocket,965.69,2320.94,1,COD,False
ORD-16456,SKU-1006,Aromatic Scented Candle,2027-08-06 15:43:53,2027-08-06 20:37:49,2027-08-14 20:37:49,8.0,110037,Ekart Logistics,250.2,649.0,3,COD,False
ORD-16457,SKU-1197,Transition Interactive Partnerships,2027-08-06 17:02:24,2027-08-07 13:00:29,2027-08-15 13:00:29,8.0,110037,Shiprocket,3295.43,5921.09,1,COD,False
ORD-16461,SKU-1427,Target Compelling Relationships,2027-08-06 22:26:34,2027-08-07 09:04:08,2027-08-19 09:04:08,12.0,110001,Blue Dart,2771.89,7701.31,3,COD,False
ORD-16463,SKU-1416,Synergize Next-Generation Platforms,2027-08-07 00:09:19,2027-08-07 18:54:00,2027-08-18 18:54:00,11.0,110037,Shiprocket,2401.11,3682.04,2,COD,False
ORD-16464,SKU-1349,Innovate Cross-Media Mindshare,2027-08-07 00:51:42,2027-08-07 20:52:39,2027-08-22 20:52:39,15.0,560034,Shiprocket,2055.67,5141.59,3,COD,False
ORD-16465,SKU-1356,Visualize Customized Architectures,2027-08-07 01:08:34,2027-08-07 19:46:15,2027-08-20 19:46:15,13.0,110037,Shiprocket,3991.4,11581.86,3,COD,False
ORD-16466,SKU-1443,Disintermediate Robust Supply-Chains,2027-08-07 02:05:45,2027-08-07 17:33:30,2027-08-16 17:33:30,9.0,560068,Blue Dart,3875.03,7960.78,3,COD,False
ORD-16472,SKU-1401,Productize Turn-Key Relationships,2027-08-07 10:07:06,2027-08-07 15:04:43,2027-08-14 15:04:43,7.0,560068,Blue Dart,685.06,1283.67,1,COD,False
ORD-16476,SKU-1045,Embrace Viral Portals,2027-08-07 15:17:16,2027-08-07 22:52:13,2027-08-19 22:52:13,12.0,411057,Blue Dart,907.86,2286.44,3,COD,False
ORD-16479,SKU-1431,Transition Cutting-Edge Markets,2027-08-07 20:09:19,2027-08-08 15:46:46,2027-08-15 15:46:46,7.0,110037,Shiprocket,2273.2,6549.23,3,COD,False
ORD-16480,SKU-1236,Evolve Extensible Portals,2027-08-07 22:55:34,2027-08-08 09:02:44,2027-08-20 09:02:44,12.0,560034,Ekart Logistics,3120.16,5102.68,2,COD,False
ORD-16481,SKU-1044,Transform Viral Markets,2027-08-08 01:10:47,2027-08-08 12:09:02,2027-08-18 12:09:02,10.0,560068,Delhivery,1380.57,3816.72,1,COD,False
ORD-16486,SKU-1071,Repurpose Cross-Media Info-Mediaries,2027-08-08 05:41:14,2027-08-08 13:30:20,2027-08-18 13:30:20,10.0,400076,Shiprocket,3857.2,8633.92,3,COD,False
ORD-16487,SKU-1330,Extend Customized Interfaces,2027-08-08 07:58:36,2027-08-08 12:30:55,2027-08-15 12:30:55,7.0,560068,Blue Dart,4527.04,10265.37,2,COD,False
ORD-16489,SKU-1100,Integrate Back-End Initiatives,2027-08-08 09:50:32,2027-08-09 08:29:56,,,110037,Shiprocket,377.77,1082.31,3,COD,True
ORD-16491,SKU-1091,Incubate Best-Of-Breed Mindshare,2027-08-08 15:26:14,2027-08-09 10:12:25,2027-08-24 10:12:25,15.0,411057,Shiprocket,4073.41,11727.27,2,COD,False
ORD-16492,SKU-1170,Re-Intermediate Efficient Markets,2027-08-08 17:39:29,2027-08-09 13:50:23,2027-08-21 13:50:23,12.0,411057,Shiprocket,2233.09,4692.77,2,COD,False
ORD-16499,SKU-1130,Aggregate Vertical E-Tailers,2027-08-09 04:08:46,2027-08-10 00:50:34,2027-08-23 00:50:34,13.0,110037,Delhivery,2235.51,6001.2,3,COD,False
ORD-16500,SKU-1228,Mesh Revolutionary Platforms,2027-08-09 05:15:54,2027-08-09 21:43:07,2027-08-16 21:43:07,7.0,560068,Delhivery,2968.56,6951.08,1,COD,False
ORD-16502,SKU-1340,Brand Dot-Com Markets,2027-08-09 08:04:27,2027-08-09 22:42:26,2027-08-17 22:42:26,8.0,560068,Ekart Logistics,384.21,624.77,1,COD,False
ORD-16503,SKU-1046,Disintermediate Synergistic Channels,2027-08-09 09:51:41,2027-08-09 16:24:21,2027-08-19 16:24:21,10.0,411057,Shiprocket,4960.37,14434.7,1,COD,False
ORD-16505,SKU-1499,Harness Distributed Models,2027-08-09 13:18:39,2027-08-10 08:52:53,2027-08-21 08:52:53,11.0,411057,Blue Dart,3253.11,6632.96,1,COD,False
ORD-16506,SKU-1270,Revolutionize Web-Enabled Eyeballs,2027-08-09 15:52:42,2027-08-10 06:26:53,2027-08-21 06:26:53,11.0,560034,Shiprocket,4602.2,11928.61,3,COD,False
ORD-16510,SKU-1166,Transition Magnetic Web Services,2027-08-09 22:12:58,2027-08-10 15:26:18,2027-08-21 15:26:18,11.0,560034,Delhivery,3218.39,7627.19,2,COD,False
ORD-16511,SKU-1050,Reinvent Collaborative Web Services,2027-08-09 22:48:48,2027-08-10 20:41:31,2027-08-25 20:41:31,15.0,560034,Ekart Logistics,1542.47,2498.42,3,COD,False
ORD-16517,SKU-1452,Architect Compelling Synergies,2027-08-10 07:01:40,2027-08-11 02:17:59,2027-08-26 02:17:59,15.0,400076,Ekart Logistics,3937.83,9859.99,1,COD,False
ORD-16519,SKU-1249,Drive Ubiquitous Portals,2027-08-10 11:01:06,2027-08-11 06:28:43,2027-08-24 06:28:43,13.0,400076,Delhivery,2815.77,6916.8,2,COD,False
ORD-16520,SKU-1452,Architect Compelling Synergies,2027-08-10 13:19:02,2027-08-10 20:31:51,,,400076,Shiprocket,3937.83,9859.99,3,COD,True
ORD-16522,SKU-1129,Synthesize Seamless Platforms,2027-08-10 17:03:55,2027-08-11 07:39:36,2027-08-25 07:39:36,14.0,560068,Shiprocket,2816.02,7750.92,3,COD,False
ORD-16523,SKU-1291,Re-Intermediate Viral Platforms,2027-08-10 19:28:05,2027-08-11 08:28:02,2027-08-21 08:28:02,10.0,110037,Ekart Logistics,3230.11,6086.51,3,COD,False
ORD-16526,SKU-1399,Harness Interactive Communities,2027-08-11 01:07:38,2027-08-11 15:18:21,2027-08-23 15:18:21,12.0,411057,Blue Dart,2019.85,4693.51,2,COD,False
ORD-16527,SKU-1345,Orchestrate Leading-Edge Mindshare,2027-08-11 03:12:26,2027-08-11 07:56:06,2027-08-23 07:56:06,12.0,560034,Blue Dart,2160.51,4296.5,1,COD,False
ORD-16528,SKU-1249,Drive Ubiquitous Portals,2027-08-11 04:46:25,2027-08-12 01:00:04,2027-08-19 01:00:04,7.0,560068,Delhivery,2815.77,6916.8,2,COD,False
ORD-16529,SKU-1053,Mesh Robust Web Services,2027-08-11 06:57:52,2027-08-11 11:53:18,,,110001,Shiprocket,3775.06,7410.27,3,COD,True
ORD-16530,SKU-1399,Harness Interactive Communities,2027-08-11 08:21:11,2027-08-12 07:04:49,2027-08-20 07:04:49,8.0,560068,Shiprocket,2019.85,4693.51,3,COD,False
ORD-16533,SKU-1048,Enable Next-Generation Functionalities,2027-08-11 15:09:04,2027-08-12 12:29:39,2027-08-22 12:29:39,10.0,411057,Shiprocket,2705.22,4650.2,1,COD,False
ORD-16535,SKU-1518,Target Efficient Content,2027-08-11 18:37:35,2027-08-12 15:45:14,2027-08-24 15:45:14,12.0,560068,Delhivery,4473.23,11093.3,1,COD,False
ORD-16536,SKU-1292,Embrace One-To-One E-Tailers,2027-08-11 19:45:23,2027-08-12 05:00:54,2027-08-21 05:00:54,9.0,560068,Delhivery,925.28,2462.96,2,COD,False
ORD-16537,SKU-1294,Syndicate B2B Mindshare,2027-08-11 19:58:00,2027-08-12 15:45:28,2027-08-20 15:45:28,8.0,411057,Delhivery,4273.0,8731.86,1,COD,False
ORD-16539,SKU-1223,Benchmark Plug-And-Play Bandwidth,2027-08-12 00:56:57,2027-08-12 15:21:16,2027-08-20 15:21:16,8.0,560034,Shiprocket,3511.2,7424.46,3,COD,False
ORD-16543,SKU-1430,Generate Mission-Critical Deliverables,2027-08-12 05:28:07,2027-08-12 22:53:09,,,560034,Delhivery,3401.75,6851.73,2,COD,True
ORD-16544,SKU-1183,Whiteboard Impactful Action-Items,2027-08-12 08:17:59,2027-08-13 06:04:00,2027-08-21 06:04:00,8.0,411057,Shiprocket,3173.13,5341.8,2,COD,False
ORD-16545,SKU-1233,Transform Integrated Bandwidth,2027-08-12 10:45:19,2027-08-13 08:51:34,2027-08-20 08:51:34,7.0,560068,Shiprocket,4801.73,12183.44,3,COD,False
ORD-16546,SKU-1511,Productize Value-Added Roi,2027-08-12 12:55:15,2027-08-13 10:15:34,2027-08-22 10:15:34,9.0,411057,Ekart Logistics,1919.7,3304.41,3,COD,False
ORD-16547,SKU-1254,Innovate Scalable Initiatives,2027-08-12 14:54:06,2027-08-13 03:17:12,,,110037,Shiprocket,1425.93,3045.77,1,COD,True
ORD-16548,SKU-1289,Revolutionize Turn-Key Applications,2027-08-12 17:33:54,2027-08-13 08:35:09,2027-08-28 08:35:09,15.0,110037,Ekart Logistics,1151.75,2170.92,1,COD,False
ORD-16550,SKU-1063,Incentivize Visionary Mindshare,2027-08-12 21:31:54,2027-08-13 12:06:12,2027-08-28 12:06:12,15.0,560034,Ekart Logistics,3577.4,5727.59,3,COD,False
ORD-16553,SKU-1449,Aggregate Out-Of-The-Box Roi,2027-08-13 01:10:07,2027-08-13 21:18:08,2027-08-23 21:18:08,10.0,110001,Blue Dart,4982.42,13188.66,3,COD,False
ORD-16555,SKU-1247,Grow Viral Markets,2027-08-13 03:47:49,2027-08-13 16:14:18,2027-08-25 16:14:18,12.0,560034,Ekart Logistics,3666.66,7095.05,2,COD,False
ORD-16557,SKU-1067,Matrix Efficient Synergies,2027-08-13 06:51:33,2027-08-13 10:53:34,2027-08-22 10:53:34,9.0,400076,Blue Dart,4087.11,10515.53,1,COD,False
ORD-16558,SKU-1394,Morph Holistic Applications,2027-08-13 09:10:41,2027-08-14 06:50:44,2027-08-23 06:50:44,9.0,110037,Delhivery,734.83,1943.89,1,COD,False
ORD-16559,SKU-1247,Grow Viral Markets,2027-08-13 11:41:10,2027-08-14 04:26:48,2027-08-23 04:26:48,9.0,411057,Delhivery,3666.66,7095.05,3,COD,False
ORD-16560,SKU-1176,Syndicate Sticky Methodologies,2027-08-13 13:13:55,2027-08-13 18:10:31,2027-08-28 18:10:31,15.0,110001,Blue Dart,2718.41,4786.73,2,COD,False
ORD-16565,SKU-1004,Stainless Steel Water Bottle,2027-08-13 19:04:55,2027-08-14 18:04:15,2027-08-24 18:04:15,10.0,110037,Ekart Logistics,320.75,799.0,3,COD,False
ORD-16566,SKU-1026,Incentivize Efficient Communities,2027-08-13 21:39:33,2027-08-14 12:52:21,2027-08-25 12:52:21,11.0,110001,Blue Dart,1372.81,3929.99,3,COD,False
ORD-16567,SKU-1412,Productize Seamless Metrics,2027-08-13 23:15:47,2027-08-14 21:13:24,2027-08-21 21:13:24,7.0,110001,Delhivery,3778.5,5973.1,1,COD,False
ORD-16570,SKU-1287,Exploit Innovative Schemas,2027-08-14 02:50:18,2027-08-14 12:19:04,2027-08-23 12:19:04,9.0,110001,Delhivery,2261.25,5572.46,3,COD,False
ORD-16571,SKU-1018,Minimalist Wall Clock,2027-08-14 03:39:16,2027-08-14 12:01:35,2027-08-24 12:01:35,10.0,110037,Delhivery,720.0,1799.0,1,COD,False
ORD-16572,SKU-1375,Aggregate Viral Eyeballs,2027-08-14 05:37:50,2027-08-14 09:45:35,2027-08-25 09:45:35,11.0,560034,Blue Dart,1991.45,5583.58,3,COD,False
ORD-16573,SKU-1179,Scale User-Centric Methodologies,2027-08-14 08:22:19,2027-08-14 22:14:39,2027-08-29 22:14:39,15.0,411057,Delhivery,2078.21,5571.14,3,COD,False
ORD-16574,SKU-1034,Transition Granular Eyeballs,2027-08-14 10:16:04,2027-08-15 06:38:26,2027-08-22 06:38:26,7.0,560068,Delhivery,2399.71,4527.91,2,COD,False
